Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
17880004,25,9,1
17897700,0,25,1
17915384,49,1,1
17933056,289,4,1
17951780,225,9,1
17970512,25,1,1
17988176,196,1,1
18006900,144,9,1
18025624,0,16,1
18043308,144,1,1
18062020,361,1,1
18080732,100,16,1
18100508,0,0,1
18117136,1,1,1
18133776,0,1,1
18150420,9,0,1
18167064,9,0,1
18183712,9,4,1
18200340,144,4,1
18219072,400,0,1
18237788,400,16,1
18257540,64,36,1
18276256,1,9,1
18292904,36,4,1
18310580,9,4,1
18327220,49,0,1
18344904,1,0,1
18361536,100,4,1
18380260,25,9,1
18397936,25,16,1
18416668,25,0,1
18434356,4,1,1
18450988,64,1,1
18468660,0,36,1
18486348,64,4,1
18504032,9,4,1
18520652,529,1,1
18539380,81,16,1
18558104,25,16,1
18576816,9,4,1
18593456,36,1,1
18611136,4,1,1
18627780,9,9,1
18644420,49,0,1
18662096,64,25,1
18680812,16,0,1
18698516,4,1,1
18715128,196,16,1
18734892,361,0,1
18753624,400,25,1
18773388,225,9,1
18792104,25,4,1
18809784,16,4,1
18827464,0,1,1
18844096,25,0,1
18861784,144,1,1
18880500,1,0,1
18897140,81,0,1
18914816,100,9,1
18933540,81,1,1
18951224,4,0,1
18967860,225,0,1
18986576,25,25,1
19005300,1,4,1
19021936,4,4,1
19038576,16,0,1
19056260,9,4,1
19072904,81,1,1
19090588,0,4,1
19107224,225,0,1
19125948,441,1,1
19144656,441,36,1
19164416,16,64,1
19183152,16,9,1
19200820,25,4,1
19218512,0,4,1
19235148,169,1,1
19253860,0,0,1
19270500,121,1,1
19289216,0,4,1
19305860,9,4,1
19322496,0,1,1
19339140,36,4,1
19356820,100,0,1
19375540,4,4,1
19392176,16,9,1
19409844,49,0,1
19427540,1,0,1
19444184,0,0,1
19460824,49,0,1
19478496,0,1,1
19495140,64,0,1
19512816,16,4,1
19530500,64,1,1
19548184,256,0,1
19566904,81,9,1
19584580,1,4,1
19601220,9,0,1
19617864,100,0,1
19636580,36,4,1
19654260,1,1,1
19670900,9,1,1
19687552,16,1,1
19705220,16,1,1
19722896,9,1,1
19739536,0,4,1
19756184,361,0,1
19774900,1296,9,1
19794656,625,36,1
19814432,625,49,1
19834184,900,16,1
19853940,361,49,1
19873688,256,36,1
19893468,289,1,1
19912168,144,16,1
19931928,25,16,1
19950660,0,0,1
19967308,9,0,1
19983940,4,1,1
20000576,144,0,1
20019308,169,1,1
20038028,49,4,1
20055700,100,0,6
20074416,0,16,6
20092104,9,1,6
20108748,81,1,6
20126412,100,4,6
20145136,16,4,6
20162824,100,1,6
20181544,196,1,6
20200264,9,4,6
20216908,9,0,6
20233544,9,9,6
20250168,144,0,6
20268900,169,0,6
20287620,16,16,6
20306344,64,0,6
20324016,324,0,6
20342736,169,25,6
20362504,16,9,6
20380180,121,0,6
20398912,484,1,6
20417624,256,4,6
20436344,9,25,6
20454008,9,4,6
20470660,36,0,6
20488352,49,4,6
20506016,256,0,6
20524740,49,25,6
20543452,25,4,6
20561148,81,1,6
20578824,0,0,6
20595460,25,1,6
20613140,289,4,6
20631860,25,9,6
20649544,25,1,6
20667212,25,0,6
20684912,225,0,6
20703624,100,4,6
20722332,1,4,6
20738972,1,1,6
20755620,25,0,6
20773296,81,0,6
20790980,16,4,6
20808660,1,1,6
20825312,64,4,6
20842980,81,1,6
20860644,64,4,6
20878324,64,0,6
20896024,9,1,6
20912664,100,4,6
20931376,121,4,6
20950108,25,16,6
20968816,49,0,6
20986504,25,1,6
21004176,1,16,6
21021856,16,0,6
21039536,16,1,6
21057220,1,4,6
21073856,49,0,6
21091540,49,0,6
21109212,49,4,6
21126900,1,1,6
21143528,4,0,6
21160188,36,0,6
21177848,100,0,6
21196568,81,4,6
21214268,0,4,6
21230904,256,4,6
21249620,361,1,6
21268328,4,49,6
21286028,100,9,6
21304752,4,4,6
21321380,25,1,6
21339044,64,0,6
21356744,121,1,6
21375460,36,1,6
21393136,100,1,6
21411860,9,1,6
21428508,441,0,6
21447208,1024,0,6
21466976,900,9,6
21485684,400,49,6
21505464,16,36,6
21524180,4,4,6
21540812,1,0,6
21557468,4,1,6
21574096,36,0,6
21591780,4,4,6
21608416,16,1,6
21626096,25,0,6
21643772,196,0,6
21662484,64,1,6
21680176,64,9,6
21697848,1521,0,6
21717608,196,36,6
21737364,3481,196,6
21759216,4096,64,6
21780000,1521,400,6
21801856,1,1,6
21818496,16,1,6
21836184,3844,1,6
21855928,2704,9,6
21875680,0,49,6
21893372,9409,64,6
21914164,11025,121,6
