Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
20514352,0,1,7
20530980,100,4,7
20549708,529,25,7
20569460,100,4,7
20588180,0,0,7
20604820,1,9,7
20621464,1,4,7
20638096,4,4,7
20654740,1,0,7
20671372,9,1,7
20688028,25,1,7
20705708,4,9,7
20722340,0,1,7
20738972,0,1,7
20755628,4,4,7
20772260,1,0,7
20788892,0,1,7
20805528,1,0,7
20822176,0,1,7
20838816,1,0,7
20855456,0,9,7
20872096,1,36,7
20889780,1,4,7
20906408,0,0,7
20923048,0,0,7
20939692,0,0,7
20956344,1,1,7
20972972,0,0,7
20989620,0,9,7
21006256,0,36,7
21023952,9,9,7
21040580,1,0,7
21057212,0,4,7
21073844,0,9,7
21090496,4,16,7
21108180,4,4,7
21124816,0,1,7
21141444,0,4,7
21158096,1,1,7
21174736,0,9,7
21191376,0,4,7
21208004,1,0,7
21224660,0,0,7
21241296,1,0,7
21257928,0,4,7
21274568,0,0,7
21291216,0,0,7
21307860,0,0,7
21324500,1,1,7
21341124,0,1,7
21357788,0,1,7
21374420,0,1,7
21391048,0,0,7
21407696,0,0,7
21424340,0,1,7
21440968,0,1,7
21457616,0,0,7
21474252,0,1,7
21490900,0,1,7
21507540,0,0,7
21524180,1,1,7
21540804,0,1,7
21557464,0,1,7
21574100,0,0,7
21590740,0,0,7
21607376,1,1,7
21624016,0,0,7
21640648,0,0,7
21657288,0,0,7
21673920,0,0,7
21690580,0,0,7
21707220,0,1,7
21723860,1,0,7
21740480,0,0,7
21757140,0,0,7
21773776,0,1,7
21790420,0,0,7
21807052,1,0,7
21823700,0,1,7
21840328,0,1,7
21856968,0,1,7
21873600,0,0,7
21890260,0,0,7
21906900,0,0,7
21923540,1,1,7
21940160,0,0,7
21956820,1,0,7
21973460,0,1,7
21990088,0,0,7
22006732,1,0,7
22023388,0,0,7
22040008,0,0,7
22056652,0,1,7
22073280,0,0,7
22089940,0,0,7
22106580,0,0,7
22123216,1,0,7
22139844,0,0,7
22156496,0,1,7
22173124,0,0,7
22189772,0,1,7
22206412,1,0,7
22223060,0,0,7
22239688,0,1,7
22256340,1,0,7
22272972,0,0,7
22289628,1,0,7
22306252,0,1,7
22322900,0,0,7
22339520,0,0,7
22356176,0,1,7
22372812,0,0,7
22389452,0,0,7
22406096,0,1,7
22422740,0,0,7
22439368,0,0,7
22456008,0,4,7
22472640,0,0,7
22489296,0,0,7
22505940,0,0,7
22522572,0,1,7
22539204,0,1,7
22555860,0,1,7
22572496,0,0,7
22589132,0,0,7
22605776,1,0,7
22622428,0,0,7
22639048,0,0,7
22655692,0,1,7
22672324,0,0,7
22688980,0,0,7
22705620,0,0,7
22722260,1,0,7
22738888,0,0,7
22755536,0,0,7
22772172,1,0,7
22788820,0,0,7
22805452,0,0,7
22822100,1,1,7
22838728,0,0,7
22855368,0,0,7
22872016,0,1,7
22888660,0,0,7
22905300,1,0,7
22921936,1,0,7
22938560,0,0,7
22955216,1,0,7
22971852,0,0,7
22988492,1,0,7
23005128,0,0,7
23021776,1,0,7
23038404,0,0,7
23055056,1,0,7
23071688,0,1,7
23088348,0,0,7
23104980,0,0,7
23121620,0,1,7
23138240,0,0,7
23154900,0,1,7
23171536,0,0,7
23188180,0,0,7
23204812,0,0,7
23221456,1,0,7
23238092,0,1,7
23254736,1,0,7
23271372,0,1,7
23288016,0,0,7
23304660,0,0,7
23321300,1,0,7
23337932,0,0,7
23354576,0,0,7
23371208,0,1,7
23387860,0,0,7
23404496,0,0,7
23421148,1,0,7
23437780,0,0,7
23454408,0,0,7
23471048,0,0,7
23487700,0,0,7
23504344,0,0,7
23520980,1,0,7
23537604,1,0,7
23554260,4,1,7
23570884,0,0,7
23587540,0,0,7
23604176,0,0,7
23620816,1,0,7
23637448,0,0,7
23654088,0,0,7
23670736,0,1,7
23687388,0,0,7
23704020,1,0,7
23720652,0,1,7
23737280,0,0,7
23753940,1,0,7
23770576,0,0,7
23787216,0,1,7
23803848,0,1,7
23820496,1,0,7
23837128,0,0,7
23853768,0,0,7
23870400,0,0,7
23887056,0,0,7
23903700,0,0,7
23920344,1,0,7
23936968,0,0,7
23953616,0,0,7
23970248,0,0,7
23986896,1,0,7
24003528,0,1,7
24020180,1,0,7
24036812,0,0,7
24053460,1,0,7
24070096,0,1,7
24086748,0,0,7
24103380,0,0,7
24120020,1,0,7
24136652,0,0,7
24153296,0,0,7
24169932,0,1,7
24186580,1,1,7
24203208,0,0,7
24219868,1,0,7
24236496,0,0,7
24253128,0,0,7
24269768,0,1,7
24286420,0,4,7
24303068,0,1,7
