Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
8572008,27489,10417,3
8595920,7396,0,3
8614648,9409,0,3
8633380,256,1,3
8651068,49,100,3
8669796,25,36,3
8687460,17689,0,3
8707204,16,0,3
8723852,17161,529,3
8745700,4,144,3
8763372,9,4,3
8778996,0,6241,3
8797684,30976,3721,3
8820560,0,0,3
8836176,0,21481,3
8855928,7744,0,3
8874648,6241,361,3
8895444,961,64,3
8914180,16,0,3
8930828,36,64,3
8948500,12100,0,3
8968264,14400,0,3
8988008,16129,784,3
9009844,0,13988,3
9029580,24649,0,3
9049380,7921,81,3
9069124,23104,529,3
9090960,0,1849,3
9109684,12769,4356,3
9132580,25,25,3
9150248,4,25,3
9166924,100,0,3
9184568,0,25921,3
9204328,0,4356,3
9223060,1,144,3
9240752,9604,256,3
9261520,0,1521,3
9280256,7744,784,3
9301068,121,9,3
9318756,324,49,3
9337460,26896,25281,3
9361352,0,0,3
9376968,0,0,3
9392564,9604,0,3
9411292,8281,0,3
9430020,324,1,3
9447704,1,100,3
9465364,0,25921,3
9485116,24336,10201,3
9509044,0,19145,3
9528804,24964,0,3
9548568,729,9,3
9566276,100,0,3
9583920,0,28224,3
9603680,0,3969,3
9622416,121,576,3
9642188,1,9,3
9657780,0,676,3
9675444,32041,23104,3
9699372,0,30532,3
9719128,9025,0,3
9737860,3844,256,3
9758640,144,441,3
9778408,729,576,3
9798168,256,4,3
9815848,0,0,3
9831448,30276,0,3
9851224,5329,25,3
9870980,484,16,3
9889688,16,4,3
9906340,0,15129,3
9926100,8804,3481,3
9947912,0,0,3
9963524,21025,0,3
9983296,1296,29241,3
10006184,3633,25921,3
10030072,31329,4489,3
10054012,441,7056,2
10075872,324,1156,2
10097684,0,16641,2
10118484,25921,0,2
10139288,5329,729,2
10161120,144,324,2
10181940,25,121,2
10201696,361,361,2
10222496,225,16,2
10242268,36,121,2
10262028,225,144,2
10282820,9,25,2
10300500,100,144,2
10321312,64,1,2
10338984,16,49,2
10357688,81,36,2
10376420,4,9,2
10393052,0,0,2
10409680,24964,0,2
10430500,4761,4,2
10450268,225,25,2
10470016,25,0,2
10487692,0,16,2
10505376,1600,121,2
10527208,8649,256,2
10549064,1444,169,2
10570908,49,4,2
10588584,4,4,2
10605224,225,1,2
10623936,9604,0,2
10643676,324,0,2
10662412,24336,21489,2
10687360,18225,2585,2
10711288,10816,29241,2
10736252,3108,0,2
10756008,26244,31808,2
10780968,3481,11449,2
10804884,27889,10640,2
10829852,13924,0,2
10850660,4096,1,2
10870420,1,576,2
10889136,441,100,2
10909948,0,121,2
10928664,324,324,2
10949452,121,4,2
10968184,64,144,2
10987940,144,49,2
11007700,0,36,2
11025360,100,100,2
11046188,729,9,2
11064900,3249,1849,2
11087764,1681,12100,2
11111700,484,2809,2
11133548,169,0,2
11152244,289,0,2
11170968,3969,19321,2
11194900,11748,0,2
11215680,24964,0,2
11236488,5329,100,2
11258328,4,529,2
11277048,256,4,2
11295788,49,256,2
11315556,225,169,2
11336348,6724,16,2
11357112,23716,2025,2
11381072,0,1444,2
11400828,6241,324,2
11422672,2601,144,2
11444472,9025,0,2
11464212,12769,22801,2
11489208,1024,0,2
11508972,3364,0,2
11528712,5041,12996,2
11552660,289,2585,2
11574508,5476,1521,2
11597384,64,5476,2
11618172,1296,11664,2
11642084,2704,7396,2
11664964,2209,4356,2
11687832,6400,2401,2
11710748,81,1681,2
11731536,169,100,2
11752328,36,7921,2
11773132,3481,10816,2
11797064,2704,4225,2
11819928,14884,25600,2
11844916,100,16,2
11864652,400,4096,2
11886492,9,196,2
11905236,529,9,2
11923932,1024,16,2
11944748,1,3844,2
11964504,144,4761,2
11986336,225,0,2
12005060,25,961,2
12024812,484,1,2
12043536,0,361,2
12062264,0,2401,2
12082028,1,3721,2
12101784,225,169,2
12122580,0,100,2
12141308,1369,361,2
12163132,841,4624,2
12184980,441,5476,2
12206820,1369,1444,2
12229696,400,1936,2
12251552,900,64,2
12271308,3364,729,2
12293160,3249,64,2
12313940,1296,196,2
12335780,529,400,2
12356576,289,1156,2
12378428,841,4624,2
12400272,49,6561,2
12421052,324,3025,2
12442900,256,17161,2
12465768,676,24649,2
12488664,841,8464,2
12510524,36,121,2
12530272,100,0,2
12548980,64,529,2
12568744,1156,441,2
12590580,2601,625,2
12612428,729,169,2
12633232,0,361,2
12651944,1,25,2
12669636,729,4,2
12688340,4,4,2
12705000,361,25,2
12724748,64,144,2
12744512,324,784,2
12765320,4,4,2
12781940,144,676,2
12802744,100,841,2
12823536,225,196,2
12844356,25,9,2
12862028,81,49,2
12880736,0,324,2
12899468,25,64,2
12918184,1,256,2
12936908,225,36,2
12956680,1,256,2
12975388,289,16,2
12995140,49,81,2
13013844,324,1089,2
13035700,81,36,2
13054432,225,121,2
13075236,1,1,2
13091868,324,2025,2
13113728,169,625,2
13134508,121,81,2
13154264,9,3136,2
13174036,361,4761,2
13195856,4,9,2
13212500,841,625,2
13233308,784,25,2
13253060,324,36,2
13272828,0,64,2
13290512,49,64,2
13309240,324,225,2
13330032,1296,324,2
13351860,529,36,2
13371632,169,196,2
13392424,289,576,2
13413236,36,400,2
13432992,1,36,2
13450676,9,25,2
13468352,0,64,2
13486036,16,256,2
13505792,529,841,2
13526600,784,1296,2
13548420,484,2601,2
13570260,64,1156,2
13591076,225,196,2
13611872,484,49,2
13631632,64,100,2
13651384,36,1,2
13669064,100,196,2
13689872,36,121,2
13709636,64,25,2
13728340,225,0,2
13747072,100,121,2
13767872,81,64,2
13786596,225,36,2
13806356,484,4,2
13825076,784,196,2
13845880,441,324,2
13866680,64,169,2
13886432,36,144,2
13906196,196,81,2
13925952,169,289,2
13946760,49,64,2
13965484,64,289,2
13985224,1089,121,2
14007056,2500,1600,2
14029948,729,2209,2
14051792,0,400,2
14070504,0,100,2
14089248,100,1,2
14107956,36,144,2
14127712,36,121,2
14147460,121,36,2
14167228,49,25,2
14185952,16,64,2
14204664,49,16,2
14223396,3025,121,2
14245236,5776,625,2
14267080,1681,1,2
14286816,225,81,2
14306596,289,1,2
14325308,225,16,2
14345068,1681,81,2
14365876,36,25,2
14384596,484,169,2
14405392,676,676,2
14426192,64,196,2
14445956,144,9,2
14464672,25,81,2
14483380,36,36,2
14502120,16,4,2
14519792,576,100,2
14540592,256,9,2
14559316,25,81,2
14578048,25,121,2
14597796,0,4,2
14614424,529,256,2
14635232,576,289,2
14656036,196,25,2
14675788,441,144,2
14696596,36,49,2
14715308,0,100,2
14734036,256,1,2
14752740,169,4,2
14771480,0,4,2
14788124,4,25,2
14805796,0,36,2
14823480,49,64,2
14842204,144,4,2
14860928,16,169,2
14880676,36,625,2
14900436,144,1156,2
14922272,81,841,2
14942028,100,256,2
14962840,576,324,2
14983636,225,25,2
15003396,25,16,2
15022120,49,576,2
15041876,16,1681,2
15062676,9,324,2
15081392,144,1,2
15100116,100,121,2
15120924,1,225,2
15139628,64,196,2
15159404,441,256,2
15180200,144,36,2
15199960,25,121,2
15219708,1,144,2
15238440,64,25,2
15257148,225,25,2
15276920,324,16,2
15296680,36,0,2
15314364,225,4,2
15333068,169,16,2
