Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
10427388,441,361,2
10448192,1764,196,2
10470032,7056,16,2
10490820,6400,676,2
10512672,81,625,2
10532436,100,16,2
10552196,400,0,2
10570908,5929,400,2
10592744,11881,256,2
10615628,3249,144,2
10637468,8281,361,2
10659304,26569,900,2
10682176,18496,529,2
10705064,3481,361,2
10726900,1369,361,2
10748744,6561,256,2
10770600,2401,169,2
10792424,2809,49,2
10813220,4900,225,2
10835080,324,169,2
10855872,169,64,2
10875636,729,9,2
10894352,9,0,2
10910988,441,16,2
10930744,16,4,2
10948424,4225,100,2
10970264,4900,361,2
10992100,225,36,2
11011864,1,1,2
11028504,676,9,2
11047240,441,25,2
11066988,441,16,2
11086748,81,1,2
11104436,36,81,2
11123140,10201,144,2
11146016,7744,1024,2
11168908,2209,64,2
11189688,324,64,2
11209468,576,529,2
11230272,4,1,2
11246916,121,289,2
11267712,256,144,2
11288512,49,1,2
11306196,36,100,2
11325952,49,16,2
11344676,1,9,2
11361324,49,625,2
11381084,1,289,2
11399784,0,441,2
11418520,25,2116,2
11439312,49,2809,2
11460104,3600,1600,2
11482984,7056,0,2
11502760,961,144,2
11523544,3844,0,2
11543300,5041,324,2
11565148,36,169,2
11584916,324,256,2
11605716,1225,9,2
11625464,529,0,2
11644204,49,121,2
11663956,144,16,2
11683708,1444,81,2
11704512,3844,144,2
11726352,1296,0,2
11746116,100,36,2
11765876,0,4,2
11782524,256,1,2
11801224,1521,49,2
11822012,3025,169,2
11843868,676,100,2
11864668,1,16,2
11882356,4,1,2
11898992,36,0,2
11916680,36,16,2
11935388,16,4,2
11953064,256,36,2
11972836,784,16,2
11992612,441,289,2
12013388,576,121,2
12034204,1849,36,2
12055000,1089,16,2
12075796,196,4,2
12094516,9,4,2
12111164,49,4,2
12128844,144,1,2
12147548,0,4,2
12164192,0,9,2
12180836,49,4,2
12198516,49,0,2
12216196,36,1,2
12233880,9,4,2
12250512,1,0,2
12267156,4,0,2
12283796,1,0,2
12300456,4,1,2
12317080,4,0,2
12333720,16,0,2
12351388,49,4,2
12369072,100,16,2
12388828,9,0,2
12405484,16,4,2
12423144,81,4,2
12440832,121,9,2
12459552,100,0,2
12478276,4,1,2
12494924,0,0,2
12511552,49,0,2
12529232,9,0,2
12545880,1,1,2
12562516,25,1,2
12580208,16,1,2
12597876,0,1,2
12614516,9,0,2
12631156,0,0,2
12647792,1,0,2
12664432,1,0,2
12681068,1,0,2
12697712,0,1,2
12714356,49,0,2
12732036,49,0,2
12749712,16,1,2
12767396,16,0,2
12785084,64,0,2
12802756,196,4,2
12821460,9,4,2
12838124,0,0,2
12854756,49,0,2
12872440,1,1,2
12889064,64,0,2
12906756,9,9,2
