Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
10588584, 4, 4
10605224, 225, 1
10623936, 9604, 0
10643676, 324, 0
10662412, 24336, 21489
10687360, 18225, 2585
10711288, 10816, 29241
10736252, 3108, 0
10756008, 26244, 31808
10780968, 3481, 11449
10804884, 27889, 10640
10829852, 13924, 0
10850660, 4096, 1
10870420, 1, 576
10889136, 441, 100
10909948, 0, 121
10928664, 324, 324
10949452, 121, 4
10968184, 64, 144
10987940, 144, 49
11007700, 0, 36
11025360, 100, 100
11046188, 729, 9
11064900, 3249, 1849
11087764, 1681, 12100
11111700, 484, 2809
11133548, 169, 0
11152244, 289, 0
11170968, 3969, 19321
11194900, 11748, 0
11215680, 24964, 0
11236488, 5329, 100
11258328, 4, 529
11277048, 256, 4
11295788, 49, 256
11315556, 225, 169
11336348, 6724, 16
11357112, 23716, 2025
11381072, 0, 1444
11400828, 6241, 324
11422672, 2601, 144
11444472, 9025, 0
11464212, 12769, 22801
11489208, 1024, 0
11508972, 3364, 0
11528712, 5041, 12996
11552660, 289, 2585
11574508, 5476, 1521
11597384, 64, 5476
11618172, 1296, 11664
11642084, 2704, 7396
11664964, 2209, 4356
11687832, 6400, 2401
11710748, 81, 1681
11731536, 169, 100
11752328, 36, 7921
11773132, 3481, 10816
11797064, 2704, 4225
11819928, 14884, 25600
11844916, 100, 16
11864652, 400, 4096
11886492, 9, 196
11905236, 529, 9
11923932, 1024, 16
11944748, 1, 3844
11964504, 144, 4761
11986336, 225, 0
12005060, 25, 961
12024812, 484, 1
12043536, 0, 361
12062264, 0, 2401
12082028, 1, 3721
12101784, 225, 169
12122580, 0, 100
12141308, 1369, 361
12163132, 841, 4624
12184980, 441, 5476
12206820, 1369, 1444
12229696, 400, 1936
12251552, 900, 64
12271308, 3364, 729
12293160, 3249, 64
12313940, 1296, 196
12335780, 529, 400
12356576, 289, 1156
12378428, 841, 4624
12400272, 49, 6561
12421052, 324, 3025
12442900, 256, 17161
12465768, 676, 24649
12488664, 841, 8464
12510524, 36, 121
12530272, 100, 0
12548980, 64, 529
12568744, 1156, 441
12590580, 2601, 625
12612428, 729, 169
12633232, 0, 361
12651944, 1, 25
12669636, 729, 4
12688340, 4, 4
12705000, 361, 25
12724748, 64, 144
12744512, 324, 784
12765320, 4, 4
12781940, 144, 676
12802744, 100, 841
12823536, 225, 196
12844356, 25, 9
12862028, 81, 49
12880736, 0, 324
12899468, 25, 64
12918184, 1, 256
12936908, 225, 36
12956680, 1, 256
12975388, 289, 16
12995140, 49, 81
13013844, 324, 1089
13035700, 81, 36
13054432, 225, 121
13075236, 1, 1
13091868, 324, 2025
13113728, 169, 625
13134508, 121, 81
13154264, 9, 3136
13174036, 361, 4761
13195856, 4, 9
13212500, 841, 625
13233308, 784, 25
13253060, 324, 36
13272828, 0, 64
13290512, 49, 64
13309240, 324, 225
13330032, 1296, 324
13351860, 529, 36
13371632, 169, 196
13392424, 289, 576
13413236, 36, 400
13432992, 1, 36
13450676, 9, 25
13468352, 0, 64
13486036, 16, 256
13505792, 529, 841
13526600, 784, 1296
13548420, 484, 2601
13570260, 64, 1156
13591076, 225, 196
13611872, 484, 49
13631632, 64, 100
13651384, 36, 1
13669064, 100, 196
13689872, 36, 121
13709636, 64, 25
13728340, 225, 0
13747072, 100, 121
13767872, 81, 64
13786596, 225, 36
13806356, 484, 4
13825076, 784, 196
13845880, 441, 324
13866680, 64, 169
13886432, 36, 144
13906196, 196, 81
13925952, 169, 289
13946760, 49, 64
13965484, 64, 289
13985224, 1089, 121
14007056, 2500, 1600
14029948, 729, 2209
14051792, 0, 400
14070504, 0, 100
14089248, 100, 1
14107956, 36, 144
14127712, 36, 121
14147460, 121, 36
14167228, 49, 25
14185952, 16, 64
14204664, 49, 16
14223396, 3025, 121
14245236, 5776, 625
14267080, 1681, 1
14286816, 225, 81
14306596, 289, 1
14325308, 225, 16
14345068, 1681, 81
14365876, 36, 25
14384596, 484, 169
14405392, 676, 676
14426192, 64, 196
14445956, 144, 9
14464672, 25, 81
14483380, 36, 36
14502120, 16, 4
14519792, 576, 100
14540592, 256, 9
14559316, 25, 81
14578048, 25, 121
14597796, 0, 4
14614424, 529, 256
14635232, 576, 289
14656036, 196, 25
14675788, 441, 144
14696596, 36, 49
14715308, 0, 100
14734036, 256, 1
14752740, 169, 4
14771480, 0, 4
14788124, 4, 25
14805796, 0, 36
14823480, 49, 64
14842204, 144, 4
14860928, 16, 169
14880676, 36, 625
14900436, 144, 1156
14922272, 81, 841
14942028, 100, 256
14962840, 576, 324
14983636, 225, 25
15003396, 25, 16
15022120, 49, 576
15041876, 16, 1681
15062676, 9, 324
15081392, 144, 1
15100116, 100, 121
15120924, 1, 225
15139628, 64, 196
15159404, 441, 256
15180200, 144, 36
15199960, 25, 121
15219708, 1, 144
15238440, 64, 25
15257148, 225, 25
15276920, 324, 16
15296680, 36, 0
15314364, 225, 4
15333068, 169, 16
15352828, 81, 0
15370528, 324, 0
15389236, 484, 36
15408992, 121, 25
15428764, 4, 36
15446444, 169, 9
15465144, 144, 0
15483868, 4, 25
15501548, 36, 169
15521320, 361, 64
15541068, 324, 36
15560840, 0, 100
15579560, 169, 289
15600352, 784, 225
15621156, 900, 25
15640912, 196, 196
15661716, 49, 25
15680428, 16, 9
15698124, 64, 0
15715792, 36, 4
15733472, 36, 9
15751140, 196, 16
15770912, 225, 64
15790672, 9, 36
15808344, 49, 16
15827084, 0, 9
15843728, 9, 1
15860352, 4, 1
15876996, 144, 289
15897796, 64, 169
15917556, 196, 1
15936272, 256, 1
15955000, 49, 100
15974760, 49, 100
15994516, 9, 16
16012192, 36, 1
16029872, 0, 169
16048592, 25, 400
16068348, 25, 361
16088116, 169, 256
16108912, 256, 225
16129712, 169, 225
16150504, 576, 25
16170264, 36, 256
16190028, 1369, 25
16210832, 1024, 64
16231636, 1, 4
16248268, 784, 144
16269064, 400, 16
16288840, 256, 4
16307556, 841, 36
16327316, 144, 4
16346036, 0, 9
16362680, 64, 81
16381392, 4, 100
16400116, 36, 0
16417800, 9, 1
16434444, 121, 1
16453172, 64, 25
16471872, 0, 64
16489560, 9, 0
16506192, 16, 256
16525952, 0, 196
16544668, 49, 1
16562364, 81, 0
16580032, 225, 49
16599792, 0, 0
16616424, 289, 9
16635156, 100, 16
16654920, 49, 0
16672592, 4, 0
16689240, 4, 9
16705880, 4, 169
16724596, 49, 196
16744344, 0, 49
16762048, 36, 4
16779704, 49, 64
16798436, 16, 25
16817144, 144, 25
16836924, 4, 4
16853552, 25, 0
16871228, 9, 16
16888924, 16, 0
16906596, 81, 36
16925316, 36, 256
16945068, 9, 100
16963804, 9, 36
16981476, 49, 100
17001232, 25, 64
17019960, 16, 9
17037652, 0, 49
17055320, 9, 121
17074044, 49, 36
17092760, 25, 9
17110440, 1, 4
17127072, 100, 196
17147868, 81, 441
17167636, 1, 256
17186360, 1, 0
17202996, 9, 1
17219640, 4, 0
17236284, 25, 144
17256040, 9, 25
17273712, 4, 169
17292440, 9, 49
17310128, 9, 16
17327784, 36, 256
17347532, 1600, 121
17369396, 1089, 225
17391232, 289, 4
17409952, 169, 100
17430760, 36, 16
17449468, 25, 9
17467152, 576, 9
17485880, 1521, 81
17506684, 1089, 441
17528508, 1, 169
17547224, 121, 1
17565960, 49, 16
17584684, 49, 0
17602352, 9, 25
17620040, 4, 1
17636688, 25, 49
17655392, 196, 25
17675152, 324, 25
17694920, 324, 25
17714672, 0, 4
17731312, 121, 0
17750040, 0, 16
17767720, 4, 0
17784356, 225, 81
17804112, 81, 64
17822844, 1, 4
17839480, 16, 4
17857156, 121, 49
17876908, 196, 1
17895652, 361, 9
17914356, 289, 81
17934124, 1, 196
17952844, 64, 169
17972600, 121, 16
17992356, 256, 16
18012112, 64, 25
18030852, 4, 9
18047484, 9, 1
18064124, 25, 1
18081800, 9, 49
18099484, 0, 1
18116124, 9, 16
18133804, 256, 441
18154600, 100, 961
18175400, 16, 400
18195160, 1, 49
18212824, 64, 0
18230516, 49, 16
18249248, 1, 4
18265880, 16, 9
18283560, 36, 64
18302276, 0, 36
18319952, 16, 0
18337636, 0, 49
18355328, 121, 25
18375080, 64, 16
18393804, 16, 1
18411472, 0, 9
18428124, 25, 0
18445788, 144, 49
18465556, 16, 121
18485312, 9, 169
18504032, 324, 1
18522748, 16, 9
18540436, 196, 1
18559164, 25, 0
18576832, 4, 36
18594516, 9, 1
18611156, 36, 25
18629888, 36, 81
18648600, 0, 0
18665240, 1, 0
18681876, 1, 64
18699560, 4, 25
18717232, 4, 9
18733872, 4, 169
18752600, 25, 36
18771316, 9, 9
18787944, 16, 25
18806688, 1, 1
18823324, 16, 0
18841008, 1, 36
18858688, 16, 25
18877396, 1, 1
18894044, 64, 25
18912756, 36, 0
18930440, 4, 49
18948116, 16, 49
18966840, 16, 49
18985564, 9, 1
19002196, 1, 64
19019884, 0, 25
19037560, 4, 4
19054196, 36, 25
19072916, 289, 16
19092688, 144, 64
19112444, 16, 4
19130112, 1, 100
19148840, 4, 9
19165476, 64, 36
19184200, 0, 1
19200844, 169, 25
19220608, 36, 9
19238280, 16, 0
19255960, 25, 4
19273628, 36, 144
19293396, 100, 256
19314208, 144, 9
19332912, 729, 64
19352672, 361, 81
19372440, 0, 4
19389080, 196, 1
19407784, 100, 0
19426520, 25, 4
19444196, 9, 81
19461868, 121, 4
19480596, 81, 100
19500364, 25, 25
19519076, 4, 0
19535724, 25, 1
19553400, 196, 81
19573168, 1, 16
19590840, 121, 49
19610584, 0, 121
19629320, 0, 25
19647004, 9, 0
19663636, 36, 81
19682364, 9, 64
19700036, 100, 25
19719800, 81, 36
19738512, 9, 25
19756200, 0, 0
19772844, 9, 49
19790520, 64, 4
19808192, 16, 16
19826916, 4, 0
19843560, 81, 1
19861228, 256, 0
19879956, 64, 16
19898676, 4, 16
