Timestamp,,Sensor1,Sensor2,,,,
18:51:19,30.984,0,0,,,,
18:51:19,30.992,0,0,,,,
18:51:19,31,1,0,,,,
18:51:19,31.008,0,1,,,,
18:51:19,31.016,0,9,,,,
18:51:19,31.024,0,1,,,,
18:51:19,31.032,0,0,,,,
18:51:19,31.04,0,0,,,,
18:51:19,31.048,0,0,,,,
18:51:19,31.056,0,0,,,,
18:51:19,31.064,0,0,,,,
18:51:19,31.072,0,1,,,,
18:51:19,31.08,0,1,,,,
18:51:19,31.088,1,1,,,,
18:51:19,31.096,0,4,,,,
18:51:19,31.104,1,0,,,,
18:51:19,31.112,0,1,,,,
18:51:19,31.12,0,0,,,,
18:51:19,31.128,0,1,,,,
18:51:19,31.136,0,0,,,,
18:51:19,31.144,0,1,,,,
18:51:19,31.152,0,0,,,,
18:51:19,31.16,0,0,,,,
18:51:19,31.168,0,0,,,,
18:51:19,31.176,0,0,,,,
18:51:19,31.184,0,0,,,,
18:51:19,31.192,0,1,,,,
18:51:19,31.2,0,0,,,,
18:51:19,31.208,0,0,,,,
18:51:19,31.216,1,0,,,,
18:51:19,31.224,0,4,,,,
18:51:19,31.232,1,1,,,,
18:51:19,31.24,0,0,,,,
18:51:19,31.248,0,0,,,,
18:51:20,31.256,0,0,,,,
18:51:20,31.264,0,0,,,,
18:51:20,31.272,0,0,,,,
18:51:20,31.28,0,0,,,,
18:51:20,31.288,0,0,,,,
18:51:20,31.296,0,0,,,,
18:51:20,31.304,0,0,,,,
18:51:20,31.312,0,0,,,,
18:51:20,31.32,0,0,,,,
18:51:20,31.328,0,0,,,,
18:51:20,31.336,1,0,,,,
18:51:20,31.344,0,0,,,,
18:51:20,31.352,0,1,,,,
18:51:20,31.36,0,0,,,,
18:51:20,31.368,1,0,,,,
18:51:20,31.376,0,1,,,,
18:51:20,31.384,0,1,,,,
18:51:20,31.392,0,0,,,,
18:51:20,31.4,0,0,,,,
18:51:20,31.408,0,1,,,,
18:51:20,31.416,0,0,,,,
18:51:20,31.424,1,0,,,,
18:51:20,31.432,0,0,,,,
18:51:20,31.44,0,0,,,,
18:51:20,31.448,0,0,,,,
18:51:20,31.456,0,4,,,,
18:51:20,31.464,0,4,,,,
18:51:20,31.472,0,0,,,,
18:51:20,31.48,0,1,,,,
18:51:20,31.488,1,0,,,,
18:51:20,31.496,0,1,,,,
18:51:20,31.504,0,1,,,,
18:51:20,31.512,0,4,,,,
18:51:20,31.52,0,9,,,,
18:51:20,31.528,0,1,,,,
18:51:20,31.536,0,0,,,,
18:51:20,31.544,0,0,,,,
18:51:20,31.552,0,0,,,,
18:51:20,31.56,0,1,,,,
18:51:20,31.568,0,0,,,,
18:51:20,31.576,1,0,,,,
18:51:20,31.584,0,1,,,,
18:51:20,31.592,0,1,,,,
18:51:20,31.6,0,0,,,,
18:51:20,31.608,0,0,,,,
18:51:20,31.616,0,1,,,,
18:51:20,31.624,0,0,,,,
18:51:20,31.632,0,1,,,,
18:51:20,31.64,0,0,,,,
18:51:20,31.648,0,0,,,,
18:51:20,31.656,0,0,,,,
18:51:20,31.664,0,1,,,,
18:51:20,31.672,0,0,,,,
18:51:20,31.68,0,0,,,,
18:51:20,31.688,0,0,,,,
18:51:20,31.696,0,1,,,,
18:51:20,31.704,0,1,,,,
18:51:20,31.712,1,0,,,,
18:51:20,31.72,0,0,,,,
18:51:20,31.728,0,0,,,,
18:51:20,31.736,0,0,,,,
18:51:20,31.744,0,4,,,,
18:51:20,31.752,1,4,,,,
18:51:20,31.76,1,1,,,,
18:51:20,31.768,0,0,,,,
18:51:20,31.776,0,0,,,,
18:51:20,31.784,0,0,,,,
18:51:20,31.792,0,0,,,,
18:51:20,31.8,0,0,,,,
18:51:20,31.808,0,1,,,,
18:51:20,31.816,0,1,,,,
18:51:20,31.824,0,1,,,,
18:51:20,31.832,0,0,,,,
18:51:20,31.84,0,1,,,,
18:51:20,31.848,0,4,,,,
18:51:20,31.856,0,1,,,,
18:51:20,31.864,0,0,,,,
18:51:20,31.872,0,4,,,,
18:51:20,31.88,0,16,,,,
18:51:20,31.888,0,16,,,,
18:51:20,31.896,4,1,,,,
18:51:20,31.904,1,0,,,,
18:51:20,31.912,0,0,,,,
18:51:20,31.92,1,0,,,,
18:51:20,31.928,0,1,,,,
18:51:20,31.936,1,0,,,,
18:51:20,31.944,0,1,,,,
18:51:20,31.952,1,0,,,,
18:51:20,31.96,0,1,,,,
18:51:20,31.968,0,1,,,,
18:51:20,31.976,0,1,,,,
18:51:20,31.984,0,1,,,,
18:51:20,31.992,0,0,,,,
18:51:20,32,0,1,,,,
18:51:20,32.008,0,4,,,,
18:51:20,32.016,0,0,,,,
18:51:20,32.024,0,1,,,,
18:51:20,32.032,0,4,,,,
18:51:20,32.04,1,0,,,,
18:51:20,32.048,0,0,,,,
18:51:20,32.056,0,1,,,,
18:51:20,32.064,0,4,,,,
18:51:20,32.072,1,1,,,,
18:51:20,32.08,1,1,,,,
18:51:20,32.088,0,0,,,,
18:51:20,32.096,1,0,,,,
18:51:20,32.104,0,0,,,,
18:51:20,32.112,0,0,,,,
18:51:20,32.12,0,1,,,,
18:51:20,32.128,0,4,,,,
18:51:20,32.136,1,0,,,,
18:51:20,32.144,0,0,,,,
18:51:20,32.152,0,1,,,,
18:51:20,32.16,0,4,,,,
18:51:20,32.168,0,0,,,,
18:51:20,32.176,0,1,,,,
18:51:20,32.184,0,9,,,,
18:51:20,32.192,4,9,,,,
18:51:20,32.2,4,0,,,,
18:51:20,32.208,0,0,,,,
18:51:20,32.216,0,0,,,,
18:51:20,32.224,0,0,,,,
18:51:20,32.232,0,1,,,,
18:51:20,32.24,0,0,,,,
18:51:20,32.248,0,1,,,,
18:51:20,32.256,0,1,,,,
18:51:20,32.264,1,0,,,,
18:51:20,32.272,1,1,,,,
18:51:20,32.28,0,4,,,,
18:51:20,32.288,1,0,,,,
18:51:20,32.296,1,0,,,,
18:51:20,32.304,1,1,,,,
18:51:20,32.312,1,0,,,,
18:51:20,32.32,1,0,,,,
18:51:20,32.328,0,0,,,,
18:51:20,32.336,0,1,,,,
18:51:20,32.344,0,0,,,,
18:51:20,32.352,0,1,,,,
18:51:20,32.36,0,4,,,,
18:51:20,32.368,0,1,,,,
18:51:20,32.376,0,0,,,,
18:51:20,32.384,0,0,,,,
18:51:20,32.392,1,1,,,,
18:51:20,32.4,0,9,,,,
18:51:20,32.408,1,1,,,,
18:51:20,32.416,1,0,,,,
18:51:20,32.424,0,0,,,,
18:51:20,32.432,0,1,,,,
18:51:20,32.44,0,1,,,,
18:51:20,32.448,0,1,,,,
18:51:20,32.456,0,1,,,,
18:51:20,32.464,0,4,,,,
18:51:20,32.472,1,1,,,,
18:51:20,32.48,0,1,,,,
18:51:20,32.488,0,0,,,,
18:51:20,32.496,0,0,,,,
18:51:20,32.504,1,0,,,,
18:51:20,32.512,9,0,,,,
18:51:20,32.52,16,1,,,,
18:51:21,32.528,1,1,,,,
18:51:21,32.536,0,1,,,,
18:51:21,32.544,0,1,,,,
18:51:21,32.552,1,1,,,,
18:51:21,32.56,0,1,,,,
18:51:21,32.568,9,9,,,,
18:51:21,32.576,1,0,,,,
18:51:21,32.584,1,1,,,,
18:51:21,32.592,9,0,,,,
18:51:21,32.6,36,9,,,,
18:51:21,32.608,36,4,,,,
18:51:21,32.616,4,0,,,,
18:51:21,32.624,9,0,,,,
18:51:21,32.632,25,9,,,,
18:51:21,32.64,49,4,,,,
18:51:21,32.648,16,36,,,,
18:51:21,32.656,4,361,,,,
18:51:21,32.664,9,169,,,,
18:51:21,32.672,144,64,,,,
18:51:21,32.68,64,441,,,,
18:51:21,32.688,0,9,,,,
18:51:21,32.696,4,225,,,,
18:51:21,32.704,9,484,,,,
18:51:21,32.712,36,25,,,,
18:51:21,32.72,225,441,,,,
18:51:21,32.728,4,225,,,,
18:51:21,32.736,729,256,,,,
18:51:21,32.744,625,1681,,,,
18:51:21,32.752,196,1296,,,,
18:51:21,32.76,49,1444,,,,
18:51:21,32.768,25,900,,,,
18:51:21,32.776,25,289,,,,
18:51:21,32.784,49,784,,,,
18:51:21,32.792,144,16,,,,
18:51:21,32.8,36,16,,,,
18:51:21,32.808,1,36,,,,
18:51:21,32.816,0,2025,,,,
18:51:21,32.824,9,2401,,,,
18:51:21,32.832,1,9,,,,
18:51:21,32.84,49,1,,,,
18:51:21,32.848,25,1024,,,,
18:51:21,32.856,144,1764,,,,
18:51:21,32.864,16,729,,,,
18:51:21,32.872,256,25,,,,
18:51:21,32.88,4,64,,,,
18:51:21,32.888,196,784,,,,
18:51:21,32.896,576,1156,,,,
18:51:21,32.904,256,676,,,,
18:51:21,32.912,196,225,,,,
18:51:21,32.92,256,49,,,,
18:51:21,32.928,25,1,,,,
18:51:21,32.936,16,49,,,,
18:51:21,32.944,64,144,,,,
18:51:21,32.952,529,100,,,,
18:51:21,32.96,1521,144,,,,
18:51:21,32.968,961,196,,,,
18:51:21,32.976,100,225,,,,
18:51:21,32.984,64,81,,,,
18:51:21,32.992,256,49,,,,
18:51:21,33,144,361,,,,
18:51:21,33.008,9,0,,,,
18:51:21,33.016,36,324,,,,
18:51:21,33.024,256,25,,,,
18:51:21,33.032,961,784,,,,
18:51:21,33.04,1849,100,,,,
18:51:21,33.048,900,36,,,,
18:51:21,33.056,144,361,,,,
18:51:21,33.064,121,3364,,,,
18:51:21,33.072,16,4624,,,,
18:51:21,33.08,225,1681,,,,
18:51:21,33.088,361,625,,,,
18:51:21,33.096,361,1,,,,
18:51:21,33.104,676,36,,,,
18:51:21,33.112,289,169,,,,
18:51:21,33.12,1,441,,,,
18:51:21,33.128,16,1764,,,,
18:51:21,33.136,16,5476,,,,
18:51:21,33.144,36,676,,,,
18:51:21,33.152,4,441,,,,
18:51:21,33.16,0,3364,,,,
18:51:21,33.168,676,3364,,,,
18:51:21,33.176,1156,2304,,,,
18:51:21,33.184,64,1681,,,,
18:51:21,33.192,625,169,,,,
18:51:21,33.2,1600,1521,,,,
18:51:21,33.208,81,3136,,,,
18:51:21,33.216,484,1936,,,,
18:51:21,33.224,49,4761,,,,
18:51:21,33.232,441,5184,,,,
18:51:21,33.24,16,1156,,,,
18:51:21,33.248,256,16,,,,
18:51:21,33.256,81,1369,,,,
18:51:21,33.264,0,3025,,,,
18:51:21,33.272,9,0,,,,
18:51:21,33.28,324,676,,,,
18:51:21,33.288,225,1764,,,,
18:51:21,33.296,36,11236,,,,
18:51:21,33.304,16,7921,,,,
18:51:21,33.312,729,961,,,,
18:51:21,33.32,36,5625,,,,
18:51:21,33.328,81,14400,,,,
18:51:21,33.336,256,15876,,,,
18:51:21,33.344,100,2916,,,,
18:51:21,33.352,9,1444,,,,
18:51:21,33.36,16,3249,,,,
18:51:21,33.368,441,6724,,,,
18:51:21,33.376,1936,4489,,,,
18:51:22,33.384,729,1521,,,,
18:51:22,33.392,49,3844,,,,
18:51:22,33.4,676,576,,,,
18:51:22,33.408,361,676,,,,
18:51:22,33.416,81,1156,,,,
18:51:22,33.424,1,784,,,,
18:51:22,33.432,121,169,,,,
18:51:22,33.44,64,676,,,,
18:51:22,33.448,49,2116,,,,
18:51:22,33.456,625,361,,,,
18:51:22,33.464,441,576,,,,
18:51:22,33.472,100,2304,,,,
18:51:22,33.48,169,81,,,,
18:51:22,33.488,256,100,,,,
18:51:22,33.496,64,81,,,,
18:51:22,33.504,576,576,,,,
18:51:22,33.512,121,5476,,,,
18:51:22,33.52,25,8464,,,,
18:51:22,33.528,324,1444,,,,
18:51:22,33.536,289,144,,,,
18:51:22,33.544,81,441,,,,
18:51:22,33.552,576,400,,,,
18:51:22,33.56,1521,36,,,,
18:51:22,33.568,529,3249,,,,
18:51:22,33.576,64,5184,,,,
18:51:22,33.584,0,1521,,,,
18:51:22,33.592,144,1,,,,
18:51:22,33.6,36,625,,,,
18:51:22,33.608,25,900,,,,
18:51:22,33.616,169,2500,,,,
18:51:22,33.624,361,2809,,,,
18:51:22,33.632,676,64,,,,
18:51:22,33.64,324,4,,,,
18:51:22,33.648,36,4096,,,,
18:51:22,33.656,169,8281,,,,
18:51:22,33.664,324,1024,,,,
18:51:22,33.672,144,4,,,,
18:51:22,33.68,361,100,,,,
18:51:22,33.688,841,49,,,,
18:51:22,33.696,324,36,,,,
18:51:22,33.704,36,1521,,,,
18:51:22,33.712,49,3844,,,,
18:51:22,33.72,9,1296,,,,
18:51:22,33.728,144,196,,,,
18:51:22,33.736,0,81,,,,
18:51:22,33.744,64,1369,,,,
18:51:22,33.752,25,2401,,,,
18:51:22,33.76,25,1521,,,,
18:51:22,33.768,121,49,,,,
18:51:22,33.776,64,169,,,,
18:51:22,33.784,1,729,,,,
18:51:22,33.792,9,900,,,,
18:51:22,33.8,0,64,,,,
18:51:22,33.808,361,9,,,,
18:51:22,33.816,484,25,,,,
18:51:22,33.824,100,1296,,,,
18:51:22,33.832,81,3025,,,,
18:51:22,33.84,144,0,,,,
18:51:22,33.848,4,100,,,,
18:51:22,33.856,64,16,,,,
18:51:22,33.864,16,25,,,,
18:51:22,33.872,196,36,,,,
18:51:22,33.88,0,1369,,,,
18:51:22,33.888,1,2809,,,,
18:51:22,33.896,16,676,,,,
18:51:22,33.904,49,12100,,,,
18:51:22,33.912,441,5184,,,,
18:51:22,33.92,361,289,,,,
18:51:22,33.928,25,9,,,,
18:51:22,33.936,121,361,,,,
18:51:22,33.944,361,1296,,,,
18:51:22,33.952,36,9,,,,
18:51:22,33.96,9,169,,,,
18:51:22,33.968,1,2116,,,,
18:51:22,33.976,25,7921,,,,
18:51:22,33.984,625,3249,,,,
18:51:22,33.992,25,400,,,,
18:51:22,34,576,25,,,,
18:51:22,34.008,9,529,,,,
18:51:22,34.016,441,625,,,,
18:51:22,34.024,256,529,,,,
18:51:22,34.032,81,4225,,,,
18:51:22,34.04,49,7744,,,,
18:51:22,34.048,400,3844,,,,
18:51:22,34.056,441,576,,,,
18:51:22,34.064,361,484,,,,
18:51:22,34.072,169,169,,,,
18:51:22,34.08,4,2209,,,,
18:51:22,34.088,361,1600,,,,
18:51:22,34.096,256,289,,,,
18:51:22,34.104,4,256,,,,
18:51:22,34.112,144,1089,,,,
18:51:22,34.12,289,169,,,,
18:51:22,34.128,1,121,,,,
18:51:22,34.136,225,1,,,,
18:51:22,34.144,100,225,,,,
18:51:22,34.152,1,784,,,,
18:51:22,34.16,100,2809,,,,
18:51:22,34.168,121,2304,,,,
18:51:22,34.176,4,1681,,,,
18:51:22,34.184,4,2916,,,,
18:51:22,34.192,64,4,,,,
18:51:23,34.2,256,484,,,,
18:51:23,34.208,16,676,,,,
18:51:23,34.216,81,324,,,,
18:51:23,34.224,100,1,,,,
18:51:23,34.232,324,3364,,,,
18:51:23,34.24,49,3600,,,,
18:51:23,34.248,144,484,,,,
18:51:23,34.256,36,2304,,,,
18:51:23,34.264,25,4,,,,
18:51:23,34.272,1,900,,,,
18:51:23,34.28,9,961,,,,
18:51:23,34.288,1,2025,,,,
18:51:23,34.296,225,900,,,,
18:51:23,34.304,225,121,,,,
18:51:23,34.312,16,4096,,,,
18:51:23,34.32,4,8836,,,,
18:51:23,34.328,676,1225,,,,
18:51:23,34.336,225,36,,,,
18:51:23,34.344,36,144,,,,
18:51:23,34.352,1,64,,,,
18:51:23,34.36,121,196,,,,
18:51:23,34.368,169,4,,,,
18:51:23,34.376,484,441,,,,
18:51:23,34.384,441,4225,,,,
18:51:23,34.392,225,3844,,,,
18:51:23,34.4,225,841,,,,
18:51:23,34.408,256,484,,,,
18:51:23,34.416,121,361,,,,
18:51:23,34.424,36,1521,,,,
18:51:23,34.432,324,4225,,,,
18:51:23,34.44,961,441,,,,
18:51:23,34.448,576,100,,,,
18:51:23,34.456,25,100,,,,
18:51:23,34.464,4,784,,,,
18:51:23,34.472,0,625,,,,
18:51:23,34.48,36,64,,,,
18:51:23,34.488,225,441,,,,
18:51:23,34.496,529,3364,,,,
18:51:23,34.504,484,2704,,,,
18:51:23,34.512,81,1521,,,,
18:51:23,34.52,4,81,,,,
18:51:23,34.528,100,900,,,,
18:51:23,34.536,289,81,,,,
18:51:23,34.544,169,3969,,,,
18:51:23,34.552,1089,1296,,,,
18:51:23,34.56,1225,400,,,,
18:51:23,34.568,64,25,,,,
18:51:23,34.576,121,8649,,,,
18:51:23,34.584,25,13689,,,,
18:51:23,34.592,324,6241,,,,
18:51:23,34.6,0,2209,,,,
18:51:23,34.608,676,3364,,,,
18:51:23,34.616,576,5184,,,,
18:51:23,34.624,676,2401,,,,
18:51:23,34.632,6400,64,,,,
18:51:23,34.64,1521,576,,,,
18:51:23,34.648,0,1024,,,,
18:51:23,34.656,81,729,,,,
18:51:23,34.664,144,0,,,,
18:51:23,34.672,2916,1024,,,,
18:51:23,34.68,961,3481,,,,
18:51:23,34.688,49,1156,,,,
18:51:23,34.696,1,144,,,,
18:51:23,34.704,25,1089,,,,
18:51:23,34.712,0,196,,,,
18:51:23,34.72,4,2601,,,,
18:51:23,34.728,1,2916,,,,
18:51:23,34.736,16,4,,,,
18:51:23,34.744,25,16,,,,
18:51:23,34.752,0,25,,,,
18:51:23,34.76,49,25,,,,
18:51:23,34.768,1,4,,,,
18:51:23,34.776,0,81,,,,
18:51:23,34.784,121,25,,,,
18:51:23,34.792,25,64,,,,
18:51:23,34.8,1,625,,,,
18:51:23,34.808,4,1764,,,,
18:51:23,34.816,1,2601,,,,
18:51:23,34.824,0,1681,,,,
18:51:23,34.832,64,1024,,,,
18:51:23,34.84,9,289,,,,
18:51:23,34.848,64,6400,,,,
18:51:23,34.856,169,3025,,,,
18:51:23,34.864,1225,196,,,,
18:51:23,34.872,144,2500,,,,
18:51:23,34.88,36,2025,,,,
18:51:23,34.888,225,484,,,,
18:51:23,34.896,1,121,,,,
18:51:23,34.904,16,4624,,,,
18:51:23,34.912,64,9216,,,,
18:51:23,34.92,324,2025,,,,
18:51:23,34.928,400,625,,,,
18:51:23,34.936,9,3721,,,,
18:51:23,34.944,676,1444,,,,
18:51:23,34.952,361,225,,,,
18:51:23,34.96,0,1,,,,
18:51:23,34.968,16,900,,,,
18:51:23,34.976,1,361,,,,
18:51:23,34.984,49,36,,,,
18:51:23,34.992,9,1936,,,,
18:51:23,35,576,9604,,,,
18:51:24,35.008,1024,6561,,,,
18:51:24,35.016,9,900,,,,
18:51:24,35.024,4,64,,,,
18:51:24,35.032,64,49,,,,
18:51:24,35.04,121,1024,,,,
18:51:24,35.048,25,9216,,,,
18:51:24,35.056,196,14161,,,,
18:51:24,35.064,1600,1296,,,,
18:51:24,35.072,1936,1600,,,,
18:51:24,35.08,36,3481,,,,
18:51:24,35.088,484,900,,,,
18:51:24,35.096,1,16641,,,,
18:51:24,35.104,784,7056,,,,
18:51:24,35.112,1521,64,,,,
18:51:24,35.12,100,1,,,,
18:51:24,35.128,25,676,,,,
18:51:24,35.136,4,3481,,,,
18:51:24,35.144,64,7921,,,,
18:51:24,35.152,169,3969,,,,
18:51:24,35.16,0,324,,,,
18:51:24,35.168,9,1600,,,,
18:51:24,35.176,196,3969,,,,
18:51:24,35.184,625,324,,,,
18:51:24,35.192,36,25,,,,
18:51:24,35.2,121,144,,,,
18:51:24,35.208,576,961,,,,
18:51:24,35.216,784,1681,,,,
18:51:24,35.224,400,2500,,,,
18:51:24,35.232,1296,5184,,,,
18:51:24,35.24,1225,4489,,,,
18:51:24,35.248,256,196,,,,
18:51:24,35.256,1,529,,,,
18:51:24,35.264,1,36,,,,
18:51:24,35.272,25,1681,,,,
18:51:24,35.28,0,2116,,,,
18:51:24,35.288,225,2809,,,,
18:51:24,35.296,400,784,,,,
18:51:24,35.304,16,15376,,,,
18:51:24,35.312,625,7921,,,,
18:51:24,35.32,784,400,,,,
18:51:24,35.328,64,4,,,,
18:51:24,35.336,25,36,,,,
18:51:24,35.344,9,4,,,,
18:51:24,35.352,100,441,,,,
18:51:24,35.36,169,7569,,,,
18:51:24,35.368,100,14884,,,,
18:51:24,35.376,961,1764,,,,
18:51:24,35.384,729,324,,,,
18:51:24,35.392,25,196,,,,
18:51:24,35.4,576,8281,,,,
18:51:24,35.408,121,5041,,,,
18:51:24,35.416,676,289,,,,
18:51:24,35.424,16,1024,,,,
18:51:24,35.432,144,6889,,,,
18:51:24,35.44,4,14400,,,,
18:51:24,35.448,121,19044,,,,
18:51:24,35.456,900,9025,,,,
18:51:24,35.464,961,961,,,,
18:51:24,35.472,400,729,,,,
18:51:24,35.48,36,100,,,,
18:51:24,35.488,49,16641,,,,
18:51:24,35.496,4,13924,,,,
18:51:24,35.504,1296,529,,,,
18:51:24,35.512,784,1600,,,,
18:51:24,35.52,25,2500,,,,
18:51:24,35.528,144,1024,,,,
18:51:24,35.536,121,361,,,,
18:51:24,35.544,361,1369,,,,
18:51:24,35.552,81,7744,,,,
18:51:24,35.56,256,4225,,,,
18:51:24,35.568,529,64,,,,
18:51:24,35.576,196,289,,,,
18:51:24,35.584,49,1849,,,,
18:51:24,35.592,1,3844,,,,
18:51:24,35.6,9,961,,,,
18:51:24,35.608,121,4096,,,,
18:51:24,35.616,25,17689,,,,
18:51:24,35.624,484,5929,,,,
18:51:24,35.632,729,49,,,,
18:51:24,35.64,0,1089,,,,
18:51:24,35.648,9,784,,,,
18:51:24,35.656,9,144,,,,
18:51:24,35.664,289,16,,,,
18:51:24,35.672,64,256,,,,
18:51:24,35.68,49,784,,,,
18:51:24,35.688,0,4761,,,,
18:51:24,35.696,9,2601,,,,
18:51:24,35.704,256,1600,,,,
18:51:24,35.712,49,4489,,,,
18:51:24,35.72,64,2401,,,,
18:51:24,35.728,625,900,,,,
18:51:24,35.736,4,361,,,,
18:51:24,35.744,225,144,,,,
18:51:24,35.752,0,1,,,,
18:51:24,35.76,4,729,,,,
18:51:24,35.768,225,1936,,,,
18:51:24,35.776,121,1764,,,,
18:51:24,35.784,49,225,,,,
18:51:25,35.792,1,441,,,,
18:51:25,35.8,0,25,,,,
18:51:25,35.808,49,576,,,,
18:51:25,35.816,64,36,,,,
18:51:25,35.824,4,961,,,,
18:51:25,35.832,144,1225,,,,
18:51:25,35.84,100,2116,,,,
18:51:25,35.848,36,3136,,,,
18:51:25,35.856,400,4356,,,,
18:51:25,35.864,169,49,,,,
18:51:25,35.872,0,3136,,,,
18:51:25,35.88,81,1369,,,,
18:51:25,35.888,81,225,,,,
18:51:25,35.896,100,1849,,,,
18:51:25,35.904,256,289,,,,
18:51:25,35.912,225,100,,,,
18:51:25,35.92,25,1156,,,,
18:51:25,35.928,36,2704,,,,
18:51:25,35.936,64,16,,,,
18:51:25,35.944,0,3025,,,,
18:51:25,35.952,100,2401,,,,
18:51:25,35.96,36,784,,,,
18:51:25,35.968,4,0,,,,
18:51:25,35.976,4,484,,,,
18:51:25,35.984,36,225,,,,
18:51:25,35.992,121,144,,,,
18:51:25,36,4,841,,,,
18:51:25,36.008,81,361,,,,
18:51:25,36.016,144,484,,,,
18:51:25,36.024,196,4761,,,,
18:51:25,36.032,484,9409,,,,
18:51:25,36.04,361,4096,,,,
18:51:25,36.048,36,361,,,,
18:51:25,36.056,25,361,,,,
18:51:25,36.064,4,1521,,,,
18:51:25,36.072,169,1225,,,,
18:51:25,36.08,289,4,,,,
18:51:25,36.088,9,1089,,,,
18:51:25,36.096,81,121,,,,
18:51:25,36.104,16,2209,,,,
18:51:25,36.112,0,4225,,,,
18:51:25,36.12,25,1444,,,,
18:51:25,36.128,64,121,,,,
18:51:25,36.136,4,121,,,,
18:51:25,36.144,169,0,,,,
18:51:25,36.152,529,196,,,,
18:51:25,36.16,169,2809,,,,
18:51:25,36.168,100,1849,,,,
18:51:25,36.176,400,144,,,,
18:51:25,36.184,49,25,,,,
18:51:25,36.192,1,144,,,,
18:51:25,36.2,25,121,,,,
18:51:25,36.208,0,0,,,,
18:51:25,36.216,9,1,,,,
18:51:25,36.224,121,121,,,,
18:51:25,36.232,64,1296,,,,
18:51:25,36.24,4,2916,,,,
18:51:25,36.248,81,1849,,,,
18:51:25,36.256,256,1089,,,,
18:51:25,36.264,49,1,,,,
18:51:25,36.272,36,6400,,,,
18:51:25,36.28,25,13225,,,,
18:51:25,36.288,841,6889,,,,
18:51:25,36.296,729,169,,,,
18:51:25,36.304,25,484,,,,
18:51:25,36.312,4,16,,,,
18:51:25,36.32,9,25,,,,
18:51:25,36.328,16,49,,,,
18:51:25,36.336,9,1600,,,,
18:51:25,36.344,0,2401,,,,
18:51:25,36.352,36,1849,,,,
18:51:25,36.36,9,324,,,,
18:51:25,36.368,9,324,,,,
18:51:25,36.376,1,729,,,,
18:51:25,36.384,9,9,,,,
18:51:25,36.392,49,256,,,,
18:51:25,36.4,196,169,,,,
18:51:25,36.408,64,225,,,,
18:51:25,36.416,0,1,,,,
18:51:25,36.424,36,36,,,,
18:51:25,36.432,49,0,,,,
18:51:25,36.44,25,256,,,,
18:51:25,36.448,4,2025,,,,
18:51:25,36.456,36,81,,,,
18:51:25,36.464,64,6084,,,,
18:51:25,36.472,225,16900,,,,
18:51:25,36.48,961,3844,,,,
18:51:25,36.488,256,1225,,,,
18:51:25,36.496,4,841,,,,
18:51:25,36.504,16,25,,,,
18:51:25,36.512,36,2704,,,,
18:51:25,36.52,36,7744,,,,
18:51:25,36.528,121,1849,,,,
18:51:25,36.536,441,484,,,,
18:51:25,36.544,25,441,,,,
18:51:25,36.552,9,144,,,,
18:51:25,36.56,1,196,,,,
18:51:25,36.568,529,441,,,,
18:51:25,36.576,100,784,,,,
18:51:25,36.584,81,1521,,,,
18:51:25,36.592,16,3481,,,,
18:51:25,36.6,441,576,,,,
18:51:25,36.608,1225,529,,,,
18:51:25,36.616,49,1849,,,,
18:51:26,36.624,81,289,,,,
18:51:26,36.632,16,1764,,,,
18:51:26,36.64,9,5329,,,,
18:51:26,36.648,400,2500,,,,
18:51:26,36.656,961,64,,,,
18:51:26,36.664,196,625,,,,
18:51:26,36.672,9,784,,,,
18:51:26,36.68,49,196,,,,
18:51:26,36.688,9,676,,,,
18:51:26,36.696,4,1,,,,
18:51:26,36.704,1,25,,,,
18:51:26,36.712,0,400,,,,
18:51:26,36.72,4,1024,,,,
18:51:26,36.728,0,1,,,,
18:51:26,36.736,4,1444,,,,
18:51:26,36.744,25,484,,,,
18:51:26,36.752,121,36,,,,
18:51:26,36.76,196,0,,,,
18:51:26,36.768,36,144,,,,
18:51:26,36.776,9,81,,,,
18:51:26,36.784,4,64,,,,
18:51:26,36.792,1,841,,,,
18:51:26,36.8,9,841,,,,
18:51:26,36.808,64,4,,,,
18:51:26,36.816,16,1681,,,,
18:51:26,36.824,4,1089,,,,
18:51:26,36.832,4,0,,,,
18:51:26,36.84,4,0,,,,
18:51:26,36.848,25,36,,,,
18:51:26,36.856,1,81,,,,
18:51:26,36.864,81,361,,,,
18:51:26,36.872,169,64,,,,
18:51:26,36.88,36,81,,,,
18:51:26,36.888,1,289,,,,
18:51:26,36.896,0,289,,,,
18:51:26,36.904,4,196,,,,
18:51:26,36.912,9,169,,,,
18:51:26,36.92,9,1369,,,,
18:51:26,36.928,49,1089,,,,
18:51:26,36.936,25,144,,,,
18:51:26,36.944,25,576,,,,
18:51:26,36.952,9,1024,,,,
18:51:26,36.96,16,4,,,,
18:51:26,36.968,16,625,,,,
18:51:26,36.976,36,289,,,,
18:51:26,36.984,36,625,,,,
18:51:26,36.992,25,4225,,,,
18:51:26,37,144,2809,,,,
18:51:26,37.008,225,484,,,,
18:51:26,37.016,49,625,,,,
18:51:26,37.024,9,49,,,,
18:51:26,37.032,49,2809,,,,
18:51:26,37.04,36,1681,,,,
18:51:26,37.048,196,729,,,,
18:51:26,37.056,16,400,,,,
18:51:26,37.064,100,289,,,,
18:51:26,37.072,196,2809,,,,
18:51:26,37.08,0,1296,,,,
